gene_symbol	sig-DMD	corr_coef	p_value	abs_corr_coef	FDR_BH_Reject	FDR_BH_p	Bonfer_Reject	Bonfer_p	BRCA	TN-BRCA	nonTN-BRCA	ERR-BRCA
T	sig-DMD_2729	-0.2746866916926442	0.0	0.2746866916926442	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2763	-0.20127697406293354	0.0	0.20127697406293354	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2780	-0.28758268866192965	0.0	0.28758268866192965	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2799	-0.2389086295981169	0.0	0.2389086295981169	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2800	-0.2528833301960955	0.0	0.2528833301960955	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2801	-0.29578889556167315	0.0	0.29578889556167315	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2816	-0.2690012247211741	0.0	0.2690012247211741	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2818	-0.23133741797600146	0.0	0.23133741797600146	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2925	-0.2297027168724208	0.0	0.2297027168724208	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2929	-0.3030207840934134	0.0	0.3030207840934134	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3018	-0.3064150521021141	0.0	0.3064150521021141	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3021	-0.2843144860347798	0.0	0.2843144860347798	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3031	0.30584105635294817	0.0	0.30584105635294817	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3038	0.2254089149887619	0.0	0.2254089149887619	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3089	0.2056079858398896	0.0	0.2056079858398896	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3101	0.2262393991359209	0.0	0.2262393991359209	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3124	-0.2770275296339512	0.0	0.2770275296339512	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3141	-0.2141110503617104	0.0	0.2141110503617104	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3145	-0.3113195576261839	0.0	0.3113195576261839	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3156	-0.20963531761439808	0.0	0.20963531761439808	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3164	-0.2288304145072884	0.0	0.2288304145072884	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3172	-0.20036152280604946	0.0002	0.20036152280604946	True	0.0003759155803848541	False	1.0	Yes	No	No	No
T	sig-DMD_3174	-0.20424591207763265	0.0	0.20424591207763265	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_319	-0.35338147185271873	0.0	0.35338147185271873	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_320	-0.2622250291916058	0.0	0.2622250291916058	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3203	-0.2694495556827537	0.0	0.2694495556827537	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3206	-0.23033826302663826	0.0	0.23033826302663826	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3212	-0.2329273133074193	0.0	0.2329273133074193	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3219	0.2601062049928876	0.0	0.2601062049928876	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3242	-0.2507106564005063	0.0	0.2507106564005063	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3243	-0.2774507680934694	0.0	0.2774507680934694	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3259	-0.21755576449143965	0.0	0.21755576449143965	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3260	-0.2298378425377937	0.0	0.2298378425377937	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3264	-0.2323469752617735	0.0	0.2323469752617735	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3267	-0.2489856707580577	0.0	0.2489856707580577	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3269	-0.2273448183330557	0.0	0.2273448183330557	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3275	-0.2770007252149683	0.0	0.2770007252149683	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3301	0.2043885319741004	0.0	0.2043885319741004	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3304	-0.2337345470300969	0.0	0.2337345470300969	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3328	-0.2464875267334723	0.0	0.2464875267334723	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3345	-0.2845897441463317	0.0	0.2845897441463317	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3346	-0.2117523889049198	0.0	0.2117523889049198	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3354	-0.2330043782705057	0.0	0.2330043782705057	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3357	-0.2501301608008795	0.0	0.2501301608008795	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3407	0.2224128317931833	0.0	0.2224128317931833	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3418	-0.2442707154025397	0.0	0.2442707154025397	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3431	-0.22913949092902736	0.0	0.22913949092902736	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3433	-0.22145425957096773	0.0	0.22145425957096773	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3455	-0.22056918400620115	0.0	0.22056918400620115	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3466	-0.20212018011780988	0.0	0.20212018011780988	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3467	-0.27622302211347194	0.0	0.27622302211347194	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_348	-0.2103110527128309	0.0	0.2103110527128309	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_350	-0.2177128333483447	0.0	0.2177128333483447	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3515	-0.2508092932903821	0.0	0.2508092932903821	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3532	0.2583744747851152	0.0	0.2583744747851152	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3559	0.20600706752279985	0.0	0.20600706752279985	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3563	-0.21234639696760407	0.0	0.21234639696760407	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3596	-0.2020115270024295	0.0	0.2020115270024295	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3619	0.22498787934878714	0.0	0.22498787934878714	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3620	0.24564780558825225	0.0	0.24564780558825225	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3621	-0.21905697484418746	0.0	0.21905697484418746	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3623	-0.2730208839152793	0.0	0.2730208839152793	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3625	-0.27980603753767563	0.0	0.27980603753767563	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3636	-0.2016598080261048	0.0	0.2016598080261048	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3643	-0.24728315217756225	0.0	0.24728315217756225	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3644	-0.225392109506634	0.0	0.225392109506634	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3695	-0.20980958886922035	0.0	0.20980958886922035	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3705	-0.2477561562188336	0.0	0.2477561562188336	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3724	-0.21925756968661808	0.0	0.21925756968661808	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3740	-0.2054009706468992	0.0	0.2054009706468992	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_376	-0.2514670324395724	0.0	0.2514670324395724	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3787	-0.24145382792141185	0.0	0.24145382792141185	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3831	0.20676684354156336	0.0	0.20676684354156336	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3832	-0.22138873594141206	0.0	0.22138873594141206	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_385	-0.20723202550633205	0.0	0.20723202550633205	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_389	-0.2512672384977971	0.0	0.2512672384977971	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3913	-0.252895028644648	0.0	0.252895028644648	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_3918	-0.2414323660324958	0.0	0.2414323660324958	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_4039	-0.2013568819015208	0.0	0.2013568819015208	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_4042	-0.2458647516656632	0.0	0.2458647516656632	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_4103	-0.26693359115134674	0.0	0.26693359115134674	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_4104	-0.2960328762970554	0.0	0.2960328762970554	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_4125	-0.2540867631776291	0.0	0.2540867631776291	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_4137	-0.25512279346631417	0.0	0.25512279346631417	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_4242	-0.2310927895663225	0.0	0.2310927895663225	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_4255	-0.25832076191247394	0.0	0.25832076191247394	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_4260	-0.24814282678663924	0.0	0.24814282678663924	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_4278	-0.2458632042955913	0.0	0.2458632042955913	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_4302	0.2711679992911024	0.0	0.2711679992911024	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_4333	-0.3452570804409177	0.0	0.3452570804409177	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_525	0.2853607849749785	0.0	0.2853607849749785	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_526	0.312052282442644	0.0	0.312052282442644	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_562	0.20466199619507064	0.0	0.20466199619507064	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_599	-0.21828121951136206	0.0	0.21828121951136206	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_600	-0.2009552262163133	0.0	0.2009552262163133	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_609	-0.22454881013091105	0.0	0.22454881013091105	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_660	-0.3090220980708615	0.0	0.3090220980708615	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_743	-0.2270531135806853	0.0	0.2270531135806853	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_788	-0.27956555681676	0.0	0.27956555681676	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_798	-0.2437101108449037	0.0	0.2437101108449037	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_813	-0.22186530622076045	0.0	0.22186530622076045	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_879	0.22008084010907664	0.0	0.22008084010907664	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_886	0.21417477406701968	0.0	0.21417477406701968	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_907	-0.2082720068921187	0.0	0.2082720068921187	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_908	-0.229769488240828	0.0	0.229769488240828	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_909	-0.2623420143510105	0.0	0.2623420143510105	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_910	0.2832525864310523	0.0	0.2832525864310523	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_932	0.2661474753916415	0.0	0.2661474753916415	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_968	-0.2745958767534873	0.0	0.2745958767534873	True	0.0	True	0.0	Yes	No	No	No
TAC1	sig-DMD_3890	-0.2389586357897024	0.0	0.2389586357897024	True	0.0	True	0.0	Yes	No	No	No
TACC1	sig-DMD_4079	-0.3088718781055668	0.0	0.3088718781055668	True	0.0	True	0.0	No	No	No	Yes
TACSTD2	sig-DMD_157	-0.4993568886787772	0.0	0.4993568886787772	True	0.0	True	0.0	Yes	No	No	No
TAF4	sig-DMD_3085	-0.3740737572657926	0.0	0.3740737572657926	True	0.0	True	0.0	Yes	No	Yes	No
TAF4	sig-DMD_3089	-0.3083422871064249	0.0	0.3083422871064249	True	0.0	True	0.0	Yes	No	Yes	No
TAF4	sig-DMD_3090	-0.2747215043666228	0.0	0.2747215043666228	True	0.0	True	0.0	Yes	No	Yes	No
TAF4	sig-DMD_3098	-0.3382983905364915	0.0	0.3382983905364915	True	0.0	True	0.0	Yes	No	Yes	No
TAF4	sig-DMD_3099	-0.3656255231222089	0.0	0.3656255231222089	True	0.0	True	0.0	Yes	No	Yes	No
TAF4	sig-DMD_3100	-0.37016544949304	0.0	0.37016544949304	True	0.0	True	0.0	Yes	No	Yes	No
TAF4	sig-DMD_3101	-0.2261023945850431	0.0	0.2261023945850431	True	0.0	True	0.0	Yes	No	Yes	No
TAF4B	sig-DMD_2334	-0.4742709218687043	0.0	0.4742709218687043	True	0.0	True	0.0	Yes	Yes	No	No
TAF8	sig-DMD_3695	-0.2787172936057081	0.0	0.2787172936057081	True	0.0	True	0.0	Yes	Yes	No	No
TBC1D1	sig-DMD_2297	-0.2955038078925724	0.0	0.2955038078925724	True	0.0	True	0.0	Yes	No	No	No
TBC1D14	sig-DMD_3402	-0.2193280756531547	0.0	0.2193280756531547	True	0.0	True	0.0	Yes	Yes	Yes	No
TBL1X	sig-DMD_4355	-0.2484507883940348	0.0	0.2484507883940348	True	0.0	True	0.0	Yes	No	No	No
TBX18	sig-DMD_3723	-0.3839214275299932	0.0	0.3839214275299932	True	0.0	True	0.0	Yes	Yes	Yes	No
TBX18	sig-DMD_3724	-0.3006339073050474	0.0	0.3006339073050474	True	0.0	True	0.0	Yes	Yes	Yes	No
TBX19	sig-DMD_319	-0.7023248153686612	0.0	0.7023248153686612	True	0.0	True	0.0	Yes	Yes	Yes	No
TBX20	sig-DMD_3829	0.3411611798827982	0.0	0.3411611798827982	True	0.0	True	0.0	Yes	No	No	No
TBX21	sig-DMD_2211	-0.23686679775980096	0.0	0.23686679775980096	True	0.0	True	0.0	Yes	No	No	No
TBX5	sig-DMD_1024	0.21146952901818591	0.0	0.21146952901818591	True	0.0	True	0.0	Yes	No	No	No
TBX5	sig-DMD_1030	0.2488254495554474	0.0	0.2488254495554474	True	0.0	True	0.0	Yes	No	No	No
TCF20	sig-DMD_3203	-0.2854928199583696	0.0	0.2854928199583696	True	0.0	True	0.0	Yes	Yes	Yes	No
TCF7	sig-DMD_2702	-0.4605987847790235	0.0	0.4605987847790235	True	0.0	True	0.0	Yes	Yes	Yes	No
TCF7	sig-DMD_3560	-0.6224005602495595	0.0	0.6224005602495595	True	0.0	True	0.0	Yes	Yes	Yes	No
TCF7	sig-DMD_3561	-0.4791221469411594	0.0	0.4791221469411594	True	0.0	True	0.0	Yes	Yes	Yes	No
TCF7L1	sig-DMD_2702	-0.6049185220209643	0.0	0.6049185220209643	True	0.0	True	0.0	No	No	Yes	No
TCF7L2	sig-DMD_614	-0.2995967549651689	0.0	0.2995967549651689	True	0.0	True	0.0	Yes	No	No	No
TDRD6	sig-DMD_3702	-0.3453539768451368	0.0	0.3453539768451368	True	0.0	True	0.0	No	No	Yes	No
TENC1	sig-DMD_931	-0.4464829968400441	0.0	0.4464829968400441	True	0.0	True	0.0	Yes	No	No	No
TESC	sig-DMD_1042	0.24884991627792025	0.0	0.24884991627792025	True	0.0	True	0.0	Yes	Yes	No	No
TET3	sig-DMD_2697	-0.430007470658792	0.0	0.430007470658792	True	0.0	True	0.0	Yes	Yes	Yes	No
TFAP2A	sig-DMD_3643	0.4990213985198135	0.0	0.4990213985198135	True	0.0	True	0.0	Yes	Yes	Yes	No
TFAP2A	sig-DMD_3644	0.4298335937026451	0.0	0.4298335937026451	True	0.0	True	0.0	Yes	Yes	Yes	No
TFAP2B	sig-DMD_3704	-0.5765709018830055	0.0	0.5765709018830055	True	0.0	True	0.0	Yes	Yes	No	No
TFAP2C	sig-DMD_3015	-0.4585350595970396	0.0	0.4585350595970396	True	0.0	True	0.0	Yes	Yes	Yes	No
TGFBR1	sig-DMD_4278	-0.21967243438519146	0.0	0.21967243438519146	True	0.0	True	0.0	No	No	Yes	No
TGFBR3	sig-DMD_178	-0.3711371722477759	0.0	0.3711371722477759	True	0.0	True	0.0	Yes	No	No	No
TH	sig-DMD_743	-0.2271623232720448	0.0	0.2271623232720448	True	0.0	True	0.0	No	Yes	No	No
THBD	sig-DMD_2892	-0.29285098884487515	0.0	0.29285098884487515	True	0.0	True	0.0	Yes	Yes	No	No
THBD	sig-DMD_2893	-0.2590405992961101	0.0	0.2590405992961101	True	0.0	True	0.0	Yes	Yes	No	No
THRB	sig-DMD_3250	0.2413188967330801	0.0	0.2413188967330801	True	0.0	True	0.0	No	Yes	Yes	No
THSD4	sig-DMD_1550	-0.5246630849803495	0.0	0.5246630849803495	True	0.0	True	0.0	Yes	No	No	No
THSD7B	sig-DMD_2756	-0.2878417301537445	0.0	0.2878417301537445	True	0.0	True	0.0	Yes	No	No	Yes
TLDC1	sig-DMD_2117	-0.25888534453066675	0.0	0.25888534453066675	True	0.0	True	0.0	Yes	No	No	No
TLE4	sig-DMD_4255	-0.40022466356603703	0.0	0.40022466356603703	True	0.0	True	0.0	No	No	Yes	No
TMC6	sig-DMD_2269	-0.2732100923622696	0.0	0.2732100923622696	True	0.0	True	0.0	Yes	No	No	No
TMC6	sig-DMD_2270	-0.27086989357415725	0.0	0.27086989357415725	True	0.0	True	0.0	Yes	No	No	No
TMC8	sig-DMD_2269	-0.6127224334274765	0.0	0.6127224334274765	True	0.0	True	0.0	Yes	No	No	No
TMC8	sig-DMD_2270	-0.4890635179086459	0.0	0.4890635179086459	True	0.0	True	0.0	Yes	No	No	No
TMEM109	sig-DMD_785	-0.2116817240898073	0.0	0.2116817240898073	True	0.0	True	0.0	Yes	No	No	No
TMEM121	sig-DMD_1490	0.39163951204892655	0.0	0.39163951204892655	True	0.0	True	0.0	Yes	No	No	No
TMEM132B	sig-DMD_1086	0.21312603705771832	0.0	0.21312603705771832	True	0.0	True	0.0	Yes	No	No	No
TMEM132C	sig-DMD_1112	0.4073817825258818	0.0	0.4073817825258818	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1117	0.3340697174167989	0.0	0.3340697174167989	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1119	-0.2813974684054296	0.0	0.2813974684054296	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1124	-0.3418601511322162	0.0	0.3418601511322162	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1127	0.2573669162733859	0.0	0.2573669162733859	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1128	0.42599040960224094	0.0	0.42599040960224094	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1135	0.35173395413487435	0.0	0.35173395413487435	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1136	0.5259075388188935	0.0	0.5259075388188935	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1142	0.3484277125764337	0.0	0.3484277125764337	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1146	0.5846131841781821	0.0	0.5846131841781821	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1147	0.4331947456235857	0.0	0.4331947456235857	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1155	0.21995142466487488	0.0	0.21995142466487488	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1156	0.4808839371276522	0.0	0.4808839371276522	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1160	0.2684787735637825	0.0	0.2684787735637825	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1167	0.4580408529190282	0.0	0.4580408529190282	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1168	0.4145913481268311	0.0	0.4145913481268311	True	0.0	True	0.0	Yes	No	No	Yes
TMEM132C	sig-DMD_1176	0.2022548914320054	0.0	0.2022548914320054	True	0.0	True	0.0	Yes	No	No	Yes
TMEM158	sig-DMD_3269	-0.27371326128318835	0.0	0.27371326128318835	True	0.0	True	0.0	Yes	Yes	Yes	No
TMEM184A	sig-DMD_3799	-0.2361160679933057	0.0	0.2361160679933057	True	0.0	True	0.0	Yes	Yes	Yes	No
TMEM200B	sig-DMD_108	-0.2809378545432764	0.0	0.2809378545432764	True	0.0	True	0.0	Yes	No	No	No
TMEM211	sig-DMD_3174	-0.2481885095505007	0.0	0.2481885095505007	True	0.0	True	0.0	No	No	Yes	No
TMEM229B	sig-DMD_1446	-0.3854212763355311	0.0	0.3854212763355311	True	0.0	True	0.0	Yes	No	Yes	No
TMEM249	sig-DMD_4208	-0.2809850029418358	0.0	0.2809850029418358	True	0.0	True	0.0	No	Yes	No	No
TMEM253	sig-DMD_1413	-0.2588035951380032	0.0	0.2588035951380032	True	0.0	True	0.0	Yes	No	No	No
TMEM30B	sig-DMD_1442	-0.2616324603426087	0.0	0.2616324603426087	True	0.0	True	0.0	Yes	No	No	No
TMEM33	sig-DMD_3423	0.24512911557676065	0.0	0.24512911557676065	True	0.0	True	0.0	Yes	No	No	No
TMEM87A	sig-DMD_1522	-0.3921379727622492	0.0	0.3921379727622492	True	0.0	True	0.0	Yes	No	No	No
TMPRSS2	sig-DMD_3145	-0.2778656732373838	0.0	0.2778656732373838	True	0.0	True	0.0	Yes	No	No	No
TMPRSS4	sig-DMD_860	0.3367153697059778	0.0	0.3367153697059778	True	0.0	True	0.0	Yes	No	No	No
TNFAIP2	sig-DMD_1478	-0.4429016571535928	0.0	0.4429016571535928	True	0.0	True	0.0	Yes	No	No	No
TNFRSF11A	sig-DMD_2372	-0.29751386735526936	0.0	0.29751386735526936	True	0.0	True	0.0	Yes	Yes	Yes	No
TNFSF10	sig-DMD_3349	-0.635826965115773	0.0	0.635826965115773	True	0.0	True	0.0	Yes	Yes	Yes	No
TNRC6C	sig-DMD_2264	-0.24253554590007306	0.0	0.24253554590007306	True	0.0	True	0.0	Yes	No	Yes	Yes
TOR4A	sig-DMD_4344	0.2925913167685779	0.0	0.2925913167685779	True	0.0	True	0.0	Yes	No	No	No
TOX2	sig-DMD_2925	-0.21068685428830075	0.0	0.21068685428830075	True	0.0	True	0.0	Yes	Yes	Yes	No
TP53TG3B	sig-DMD_2073	0.2394384664003992	0.0	0.2394384664003992	True	0.0	True	0.0	Yes	No	No	No
TP53TG3B	sig-DMD_2081	0.24155463631970106	0.0	0.24155463631970106	True	0.0	True	0.0	Yes	No	No	No
TPM4	sig-DMD_2446	-0.3536701264841246	0.0	0.3536701264841246	True	0.0	True	0.0	Yes	No	Yes	No
TPPP2	sig-DMD_1412	-0.4511953154150121	0.0	0.4511953154150121	True	0.0	True	0.0	No	No	Yes	No
TRAF3IP3	sig-DMD_373	0.21452197183185226	0.0	0.21452197183185226	True	0.0	True	0.0	Yes	No	No	No
TRAF4	sig-DMD_2176	-0.3567086733627675	0.0	0.3567086733627675	True	0.0	True	0.0	Yes	No	No	Yes
TRAPPC3	sig-DMD_122	-0.21148049566871194	0.0	0.21148049566871194	True	0.0	True	0.0	Yes	No	No	No
TRIM27	sig-DMD_3663	0.2331525538513325	0.0	0.2331525538513325	True	0.0	True	0.0	Yes	No	No	Yes
TRIM69	sig-DMD_1524	-0.3909711405209875	0.0	0.3909711405209875	True	0.0	True	0.0	Yes	No	No	No
TRIM9	sig-DMD_1431	-0.2647998742567126	0.0	0.2647998742567126	True	0.0	True	0.0	No	No	Yes	Yes
TRMU	sig-DMD_3219	0.2795724116063139	0.0	0.2795724116063139	True	0.0	True	0.0	No	No	Yes	Yes
TRNP1	sig-DMD_103	-0.21872598543227365	0.0	0.21872598543227365	True	0.0	True	0.0	Yes	No	No	No
TRPV4	sig-DMD_1001	-0.2479536309300177	0.0	0.2479536309300177	True	0.0	True	0.0	No	No	Yes	No
TSC22D1	sig-DMD_1344	-0.5129078202882934	0.0	0.5129078202882934	True	0.0	True	0.0	Yes	No	No	No
TSHZ2	sig-DMD_2941	0.30892986516505605	0.0	0.30892986516505605	True	0.0	True	0.0	Yes	Yes	No	No
TSHZ3	sig-DMD_2538	0.26383487421887764	0.0	0.26383487421887764	True	0.0	True	0.0	Yes	No	No	No
TSKU	sig-DMD_841	-0.528219259675485	0.0	0.528219259675485	True	0.0	True	0.0	Yes	No	No	No
TSPAN4	sig-DMD_739	-0.3399720398720077	0.0	0.3399720398720077	True	0.0	True	0.0	No	No	Yes	No
TSPYL1	sig-DMD_3748	-0.26562881070017863	0.0	0.26562881070017863	True	0.0	True	0.0	Yes	No	No	No
TTC9B	sig-DMD_2561	0.2308362315127622	0.0	0.2308362315127622	True	0.0	True	0.0	Yes	Yes	Yes	No
TTLL6	sig-DMD_2220	0.3125952924990532	0.0	0.3125952924990532	True	0.0	True	0.0	No	No	Yes	No
TTPA	sig-DMD_4119	-0.2549620305842412	0.0	0.2549620305842412	True	0.0	True	0.0	No	No	Yes	No
TTYH3	sig-DMD_3801	-0.2479323093394584	0.0	0.2479323093394584	True	0.0	True	0.0	Yes	No	No	No
TUBA1C	sig-DMD_925	-0.23204383540790896	0.0	0.23204383540790896	True	0.0	True	0.0	Yes	No	No	No
TUBB2B	sig-DMD_3636	-0.2039036591908815	0.0	0.2039036591908815	True	0.0	True	0.0	Yes	No	No	No
TUSC2	sig-DMD_3275	0.355961455437362	0.0	0.355961455437362	True	0.0	True	0.0	Yes	No	No	No
UBE2D2	sig-DMD_3571	-0.21416311972228028	0.0	0.21416311972228028	True	0.0	True	0.0	No	No	No	Yes
UBE2H	sig-DMD_3928	0.2210872256709964	0.0	0.2210872256709964	True	0.0	True	0.0	Yes	No	No	No
UBE2J1	sig-DMD_3727	-0.2292432562316532	0.0	0.2292432562316532	True	0.0	True	0.0	No	Yes	No	No
UBE2V1	sig-DMD_2938	-0.22379740458955666	0.0	0.22379740458955666	True	0.0	True	0.0	No	Yes	No	No
UBR5	sig-DMD_4141	-0.2183228504832085	0.0	0.2183228504832085	True	0.0	True	0.0	No	No	Yes	No
UCHL3	sig-DMD_1354	-0.20555005277041508	0.0	0.20555005277041508	True	0.0	True	0.0	Yes	No	No	No
UCP2	sig-DMD_834	-0.3984036627913111	0.0	0.3984036627913111	True	0.0	True	0.0	Yes	Yes	Yes	No
UGT8	sig-DMD_3466	-0.5428836507016275	0.0	0.5428836507016275	True	0.0	True	0.0	No	No	Yes	No
ULBP1	sig-DMD_3771	-0.2399552285198316	0.0	0.2399552285198316	True	0.0	True	0.0	Yes	No	Yes	No
ULK4	sig-DMD_3264	0.2296710757457089	0.0	0.2296710757457089	True	0.0	True	0.0	No	No	Yes	No
